0.00000000 0.00000000
0.00978474 0.00976218
0.01956947 0.01947907
0.02935421 0.02915045
0.03913894 0.03877609
0.04892368 0.04835576
0.05870841 0.05788928
0.06849315 0.06737646
0.07827789 0.07681711
0.08806262 0.08621110
0.09784736 0.09555826
0.10763209 0.10485847
0.11741683 0.11411160
0.12720157 0.12331754
0.13698630 0.13247620
0.14677104 0.14158749
0.15655577 0.15065134
0.16634051 0.15966769
0.17612524 0.16863648
0.18590998 0.17755769
0.19569472 0.18643128
0.20547945 0.19525724
0.21526419 0.20403556
0.22504892 0.21276625
0.23483366 0.22144932
0.24461840 0.23008480
0.25440313 0.23867272
0.26418787 0.24721313
0.27397260 0.25570608
0.28375734 0.26415164
0.29354207 0.27254987
0.30332681 0.28090086
0.31311155 0.28920470
0.32289628 0.29746148
0.33268102 0.30567131
0.34246575 0.31383429
0.35225049 0.32195056
0.36203523 0.33002024
0.37181996 0.33804345
0.38160470 0.34602034
0.39138943 0.35395106
0.40117417 0.36183576
0.41095890 0.36967460
0.42074364 0.37746775
0.43052838 0.38521536
0.44031311 0.39291763
0.45009785 0.40057472
0.45988258 0.40818684
0.46966732 0.41575416
0.47945205 0.42327688
0.48923679 0.43075520
0.49902153 0.43818932
0.50880626 0.44557945
0.51859100 0.45292581
0.52837573 0.46022859
0.53816047 0.46748803
0.54794521 0.47470433
0.55772994 0.48187774
0.56751468 0.48900846
0.57729941 0.49609674
0.58708415 0.50314280
0.59686888 0.51014688
0.60665362 0.51710921
0.61643836 0.52403003
0.62622309 0.53090958
0.63600783 0.53774810
0.64579256 0.54454584
0.65557730 0.55130303
0.66536204 0.55801993
0.67514677 0.56469678
0.68493151 0.57133383
0.69471624 0.57793133
0.70450098 0.58448954
0.71428571 0.59100869
0.72407045 0.59748904
0.73385519 0.60393085
0.74363992 0.61033437
0.75342466 0.61669984
0.76320939 0.62302753
0.77299413 0.62931768
0.78277886 0.63557055
0.79256360 0.64178639
0.80234834 0.64796546
0.81213307 0.65410800
0.82191781 0.66021428
0.83170254 0.66628454
0.84148728 0.67231903
0.85127202 0.67831801
0.86105675 0.68428173
0.87084149 0.69021043
0.88062622 0.69610438
0.89041096 0.70196381
0.90019569 0.70778898
0.90998043 0.71358012
0.91976517 0.71933750
0.92954990 0.72506135
0.93933464 0.73075193
0.94911937 0.73640947
0.95890411 0.74203421
0.96868885 0.74762641
0.97847358 0.75318630
0.98825832 0.75871412
0.99804305 0.76421011
1.00782779 0.76967450
1.01761252 0.77510754
1.02739726 0.78050945
1.03718200 0.78588048
1.04696673 0.79122085
1.05675147 0.79653079
1.06653620 0.80181054
1.07632094 0.80706033
1.08610568 0.81228037
1.09589041 0.81747090
1.10567515 0.82263214
1.11545988 0.82776432
1.12524462 0.83286765
1.13502935 0.83794235
1.14481409 0.84298865
1.15459883 0.84800677
1.16438356 0.85299690
1.17416830 0.85795928
1.18395303 0.86289411
1.19373777 0.86780161
1.20352250 0.87268198
1.21330724 0.87753543
1.22309198 0.88236217
1.23287671 0.88716241
1.24266145 0.89193635
1.25244618 0.89668418
1.26223092 0.90140612
1.27201566 0.90610236
1.28180039 0.91077309
1.29158513 0.91541852
1.30136986 0.92003884
1.31115460 0.92463424
1.32093933 0.92920491
1.33072407 0.93375105
1.34050881 0.93827283
1.35029354 0.94277046
1.36007828 0.94724410
1.36986301 0.95169396
1.37964775 0.95612021
1.38943249 0.96052303
1.39921722 0.96490260
1.40900196 0.96925909
1.41878669 0.97359269
1.42857143 0.97790358
1.43835616 0.98219192
1.44814090 0.98645788
1.45792564 0.99070164
1.46771037 0.99492337
1.47749511 0.99912324
1.48727984 1.00330140
1.49706458 1.00745803
1.50684932 1.01159329
1.51663405 1.01570734
1.52641879 1.01980034
1.53620352 1.02387245
1.54598826 1.02792384
1.55577299 1.03195465
1.56555773 1.03596504
1.57534247 1.03995517
1.58512720 1.04392519
1.59491194 1.04787524
1.60469667 1.05180549
1.61448141 1.05571608
1.62426614 1.05960715
1.63405088 1.06347885
1.64383562 1.06733133
1.65362035 1.07116473
1.66340509 1.07497919
1.67318982 1.07877486
1.68297456 1.08255187
